Name,SKUs,Routes,Vehicles,Customers,Instance,BIS Obj1,BB Obj1,CPU Obj1,V Obj1,BIS Obj2,BB Obj2,CPU Obj2,Greedy Obj1,Greedy Obj2,Greedy CPU,Gap Obj 1 01,Gap Obj 1 02,Gap Obj 1 03,Gap Obj 1 04,Gap Obj 1 05,Gap Obj 1 06,Gap Obj 1 07,Gap Obj 1 08,Gap Obj 1 09,Gap Obj 1 10,Gap Obj 1 11,Gap Obj 1 12,Gap Obj 1 13,Gap Obj 1 14,Gap Obj 1 15,Gap Obj 1 16,Gap Obj 1 17,Gap Obj 1 18,Gap Obj 1 19,Gap Obj 1 20,Gap Obj 1 21,Gap Obj 1 22,Gap Obj 1 23,Gap Obj 1 24,Gap Obj 1 25,Gap Obj 1 26,Gap Obj 1 27,Gap Obj 1 28,Gap Obj 1 29,Gap Obj 1 30,Gap Obj 1 31,Gap Obj 1 32,Gap Obj 1 33,Gap Obj 1 34,Gap Obj 1 35,Gap Obj 1 36,Gap Obj 1 37,Gap Obj 1 38,Gap Obj 1 39,Gap Obj 1 40,Gap Obj 1 41,Gap Obj 1 42,Gap Obj 1 43,Gap Obj 1 44,Gap Obj 1 45,Gap Obj 1 46,Gap Obj 1 47,Gap Obj 1 48,Gap Obj 1 49,Gap Obj 1 50,Gap Obj 1 51,Gap Obj 1 52,Gap Obj 1 53,Gap Obj 1 54,Gap Obj 1 55,Gap Obj 1 56,Gap Obj 1 57,Gap Obj 1 58,Gap Obj 1 59,Gap Obj 1 60,Gap Obj 2 01,Gap Obj 2 02,Gap Obj 2 03,Gap Obj 2 04,Gap Obj 2 05,Gap Obj 2 06,Gap Obj 2 07,Gap Obj 2 08,Gap Obj 2 09,Gap Obj 2 10,Gap Obj 2 11,Gap Obj 2 12,Gap Obj 2 13,Gap Obj 2 14,Gap Obj 2 15,Gap Obj 2 16,Gap Obj 2 17,Gap Obj 2 18,Gap Obj 2 19,Gap Obj 2 20,Gap Obj 2 21,Gap Obj 2 22,Gap Obj 2 23,Gap Obj 2 24,Gap Obj 2 25,Gap Obj 2 26,Gap Obj 2 27,Gap Obj 2 28,Gap Obj 2 29,Gap Obj 2 30,Gap Obj 2 31,Gap Obj 2 32,Gap Obj 2 33,Gap Obj 2 34,Gap Obj 2 35,Gap Obj 2 36,Gap Obj 2 37,Gap Obj 2 38,Gap Obj 2 39,Gap Obj 2 40,Gap Obj 2 41,Gap Obj 2 42,Gap Obj 2 43,Gap Obj 2 44,Gap Obj 2 45,Gap Obj 2 46,Gap Obj 2 47,Gap Obj 2 48,Gap Obj 2 49,Gap Obj 2 50,Gap Obj 2 51,Gap Obj 2 52,Gap Obj 2 53,Gap Obj 2 54,Gap Obj 2 55,Gap Obj 2 56,Gap Obj 2 57,Gap Obj 2 58,Gap Obj 2 59,Gap Obj 2 60
S100R20V25C10#1,100,20,25,10,1,410700816.1,410774683.8,3600,25,25,24,3600,401531632,25,4.015625,3.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,7.93%,7.93%,7.93%,7.46%,7.46%,7.46%,7.45%,7.45%,7.45%,7.37%,7.35%,7.18%,7.08%,7.07%,7.04%,7.01%,6.99%,6.99%,6.96%,6.96%,6.96%,6.94%,6.94%,6.92%,6.91%,6.90%,6.88%,6.87%,6.86%,6.84%,6.84%,6.82%,6.81%,6.81%,6.79%,6.79%,6.78%,6.77%,6.76%,6.75%,6.74%,6.74%,6.73%,6.73%,6.72%,6.72%,6.72%,6.71%,6.70%,6.70%,6.69%,6.69%,6.68%,6.68%,6.68%,6.68%,6.67%,6.67%,6.66%,6.65%
S100R20V25C10#2,100,20,25,10,2,1116782622,1116795368,3600,21,18,16,3600,1022867042,11,2.90625,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.50%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%,13.10%
S100R20V25C10#3,100,20,25,10,3,23338780.5,23339551.74,3600,25,25,23,3600,21849218,18,3.515625,8.00%,8.00%,6.00%,6.00%,3.00%,3.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,18.50%,17.10%,17.00%,17.00%,15.50%,14.60%,13.90%,13.70%,13.60%,13.40%,13.10%,13.00%,12.90%,12.70%,12.60%,12.50%,12.40%,12.40%,12.30%,12.20%,12.20%,12.10%,12.10%,12.00%,11.90%,11.90%,11.80%,11.80%,11.70%,11.70%,11.70%,11.60%,11.60%,11.50%,11.50%,11.40%,11.40%,11.40%,11.30%,11.30%,11.30%,11.30%,11.20%,11.20%,11.20%,11.10%,11.10%,11.10%,11.10%,11.00%,11.00%,11.00%,10.90%,10.90%,10.80%,10.80%,10.80%,10.70%,10.70%,10.70%
S100R20V25C10#4,100,20,25,10,4,196022289.8,196083095.7,3600,20,19,19,3297.25,171123759.3,11,2.84375,5.00%,5.00%,4.00%,4.00%,4.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,27.40%,25.70%,24.30%,22.80%,20.70%,20.10%,19.60%,19.20%,18.60%,18.00%,17.80%,17.40%,17.10%,16.80%,16.60%,16.30%,16.00%,15.70%,15.50%,15.30%,15.00%,14.90%,14.70%,14.50%,14.30%,14.10%,13.90%,13.80%,13.60%,13.50%,13.40%,13.40%,13.20%,13.20%,13.00%,13.00%,12.90%,12.80%,12.70%,12.60%,12.60%,12.50%,12.50%,12.40%,12.30%,12.30%,12.20%,7.39%,7.33%,7.31%,7.19%,6.90%,6.56%,6.17%,0.00%,,,,,
S100R20V25C10#5,100,20,25,10,5,39468034.25,39468048.31,3011.47,19,19,17,3600,33934717.78,11,2.875,33.00%,8.00%,7.00%,7.00%,6.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,4.00%,3.00%,3.00%,3.00%,3.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,21.60%,20.90%,16.70%,15.40%,15.30%,15.00%,14.80%,14.70%,14.50%,14.50%,14.40%,14.30%,14.10%,14.00%,14.00%,14.00%,13.90%,13.90%,13.80%,13.70%,13.70%,13.60%,13.50%,13.30%,13.00%,12.80%,12.50%,12.30%,12.10%,12.00%,11.90%,11.80%,11.60%,11.60%,11.50%,11.40%,11.40%,11.40%,11.30%,11.30%,11.30%,11.30%,11.20%,11.20%,11.20%,11.10%,11.10%,11.10%,11.10%,11.00%,11.00%,11.00%,11.00%,10.90%,10.90%,10.90%,10.90%,10.90%,10.90%,10.80%
S100R20V25C15#1,100,20,25,15,1,43938720.03,43950143.23,3600,25,25,25,3111.33,40379666,21,3.609375,5.00%,5.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,4.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,,,14.20%,14.10%,14.00%,13.90%,12.40%,12.40%,12.40%,12.40%,11.90%,11.70%,11.20%,10.60%,10.50%,10.00%,9.55%,9.14%,8.98%,8.82%,8.75%,8.53%,8.41%,8.29%,8.15%,8.00%,7.80%,7.73%,7.72%,7.59%,7.42%,7.24%,7.08%,7.03%,6.99%,6.83%,6.76%,6.68%,6.62%,6.55%,6.51%,6.40%,6.29%,6.20%,6.08%,5.97%,5.89%,5.82%,5.69%,5.55%,5.29%,5.16%,4.96%,0.00%,,,,,,,,
S100R20V25C15#2,100,20,25,15,2,189295957,189309333.6,3600,25,25,20,3600,182242724,19,3.640625,3.00%,2.00%,2.00%,2.00%,2.00%,2.00%,2.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,1.00%,27.20%,27.10%,27.10%,26.80%,26.70%,26.60%,26.50%,26.30%,25.70%,25.30%,25.30%,25.30%,25.30%,25.30%,25.30%,25.30%,25.20%,25.20%,25.00%,25.00%,25.00%,25.00%,25.00%,24.90%,24.80%,24.80%,24.80%,24.80%,24.80%,24.80%,24.80%,24.80%,24.80%,24.70%,24.70%,24.60%,24.60%,24.60%,24.60%,24.60%,24.60%,24.60%,24.60%,24.60%,24.30%,23.30%,22.90%,22.60%,22.40%,22.30%,22.10%,21.90%,21.60%,21.40%,21.30%,21.10%,21.10%,21.10%,20.90%,20.80%
S100R20V25C15#3,100,20,25,15,3,29019208.06,29039654.44,3600,25,25,25,2318.48,27821760,22,4.28125,20.00%,13.00%,12.00%,11.00%,10.00%,10.00%,9.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,8.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,7.00%,9.73%,8.99%,8.99%,8.86%,7.94%,7.72%,7.72%,7.72%,7.62%,7.49%,7.28%,7.20%,6.92%,6.74%,6.57%,6.47%,6.41%,6.36%,6.30%,6.18%,6.08%,6.00%,5.90%,5.83%,5.76%,5.67%,5.58%,5.54%,5.48%,5.35%,5.30%,5.25%,5.16%,5.13%,4.99%,4.90%,4.71%,4.44%,0.00%,,,,,,,,,,,,,,,,,,,,,
S100R20V25C15#4,100,20,25,15,4,112581730,112675024.8,3600,25,25,25,1548.56,106170624,17,3.5625,11.00%,11.00%,10.00%,10.00%,10.00%,10.00%,10.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,9.00%,8.00%,8.00%,,10.30%,10.30%,10.30%,8.53%,8.25%,8.25%,8.25%,7.82%,7.60%,7.55%,7.10%,6.97%,6.39%,6.29%,6.11%,5.88%,5.82%,5.68%,5.57%,5.47%,5.37%,5.33%,5.17%,5.00%,4.74%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100R20V25C15#5,100,20,25,15,5,38732876.51,38742607.67,3600,24,22,19,3600,35986715.81,16,3.40625,7.00%,7.00%,6.00%,6.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,5.00%,4.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,3.00%,28.10%,28.10%,28.10%,27.50%,25.40%,20.00%,19.40%,18.50%,18.10%,18.00%,17.80%,17.80%,17.60%,17.40%,17.30%,17.20%,17.10%,17.10%,16.90%,16.80%,16.70%,16.70%,16.50%,16.50%,16.40%,16.30%,16.30%,16.20%,16.10%,16.00%,16.00%,16.00%,16.00%,15.90%,15.80%,15.80%,15.80%,15.80%,15.70%,15.70%,15.70%,15.60%,15.60%,15.50%,15.50%,15.40%,15.40%,15.30%,15.30%,15.30%,15.20%,15.20%,15.20%,15.20%,15.10%,15.10%,15.00%,15.00%,15.00%,14.90%
S200R10V5C5#1,200,10,5,5,1,211976192,211976192,4.01,5,5,5,0.4,210370560,5,0.125,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V5C5#2,200,10,5,5,2,114163840,114163840,6.21,5,5,5,1.44,107809792,5,0.109375,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V5C5#3,200,10,5,5,3,24727552,24727552,2.15,5,5,5,0.51,24236032,5,0.09375,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V5C5#4,200,10,5,5,4,57131008,57131008,3.45,5,5,5,0.91,56414208,5,0.109375,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V5C5#5,200,10,5,5,5,82477056.03,82477056.03,4.87,5,5,5,0.42,82051072,5,0.125,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V5C10#1,200,10,5,10,1,61554688,61554688,8.03,5,5,5,0.59,54328064,5,0.109375,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V5C10#2,200,10,5,10,2,228098048,228098048,6.35,5,5,5,0.43,227647488,5,0.09375,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V5C10#3,200,10,5,10,3,80084992,80084992,1.23,5,5,5,0.38,78708736,5,0.09375,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V5C10#4,200,10,5,10,4,15220736,15220736,2.36,5,5,5,0.47,14950400,5,0.078125,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V5C10#5,200,10,5,10,5,65011712,65011712,5.19,5,5,5,0.69,62605312,5,0.125,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V5C15#1,200,10,5,15,1,73711616,73711616,2.93,5,5,5,0.91,72335360,5,0.109375,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V5C15#2,200,10,5,15,2,219365376,219365376,3.44,5,5,5,0.55,217907200,5,0.140625,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V5C15#3,200,10,5,15,3,33259520,33259520,3.22,5,5,5,1.35,31149088,5,0.140625,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V5C15#4,200,10,5,15,4,12550144.03,12550144.03,3.97,5,5,5,0.29,12050432,5,0.125,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V5C15#5,200,10,5,15,5,219217920,219217920,4.69,5,5,5,0.45,218546176,5,0.109375,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V10C5#1,200,10,10,5,1,3223616,3223616,152.17,10,10,10,7.65,2702952,8,0.328125,61.00%,29.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V10C5#2,200,10,10,5,2,26827776,26827776,31.84,10,10,10,0.62,26201248,10,0.34375,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V10C5#3,200,10,10,5,3,64476032,64476032,168.64,10,10,10,15.99,57144384,6,0.34375,8.00%,5.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V10C5#4,200,10,10,5,4,293552128,293552128,151.89,9,9,9,29,249913344,4,0.28125,4.00%,3.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V10C5#5,200,10,10,5,5,76236817,76236817,195.87,10,10,10,10.89,73416896.06,6,0.34375,5.00%,4.00%,3.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V10C10#1,200,10,10,10,1,52289792.01,52289792.01,85.02,10,10,10,0.6,51925120,10,0.34375,5.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V10C10#2,200,10,10,10,2,72945664,72945664,20.68,10,10,10,0.63,71154688,10,0.4375,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V10C10#3,200,10,10,10,3,25058496,25058496,39.3,10,10,10,6,24766984,10,0.328125,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V10C10#4,200,10,10,10,4,63449088,63449088,100.85,10,10,10,14.3,62867456,10,0.46875,66.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V10C10#5,200,10,10,10,5,75602176,75603626.67,3600,10,10,10,1.58,75302912,10,0.328125,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S200R10V10C15#1,200,10,10,15,1,34252800,34252800,712,10,10,10,10.02,33131520,10,0.359375,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
